VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD0.w, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD2.w, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD3.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2216, 420,  0.37915,  0.07544, -0.38647,  1.00, -0.69291, -0.14173,  0.70079,  0.00,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255
2217, 420,  0.37915,  0.07544, -0.38647,  1.00, -0.69291, -0.14173,  0.70079,  0.00,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255
2218, 435,  0.29785,  0.05927, -0.45459,  1.00, -0.55118, -0.11024,  0.82677,  0.00,  0.76863,  0.20392,  0.58824,  0.16863,  0.76863,  0.20392,  0.58824,  0.16863,  0.76863,  0.20392,  0.58824,  0.16863,  0.76863,  0.20392,  0.58824,  0.16863,  0.76863,  0.20392,  0.58824,  0.16863,  0.76863,  0.20392,  0.58824,  0.16863
2219, 436,  0.30371, -1.19209E-07, -0.45459,  1.00, -0.55906,  0.00,  0.82677,  0.00,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196
2220, 420,  0.37915,  0.07544, -0.38647,  1.00, -0.69291, -0.14173,  0.70079,  0.00,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255,  0.06667,  0.21176,  0.83137,  0.17255
2221, 436,  0.30371, -1.19209E-07, -0.45459,  1.00, -0.55906,  0.00,  0.82677,  0.00,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196
2222, 419,  0.38647, -1.19209E-07, -0.38647,  1.00, -0.70866,  0.00,  0.70079,  0.00,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196
2223, 419,  0.38647, -1.19209E-07, -0.38647,  1.00, -0.70866,  0.00,  0.70079,  0.00,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196
2224, 436,  0.30371, -1.19209E-07, -0.45459,  1.00, -0.55906,  0.00,  0.82677,  0.00,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196,  0.86275,  0.20392,  0.00784,  0.50196
2225, 437,  0.29785, -0.05927, -0.45459,  1.00, -0.55118,  0.11024,  0.82677,  0.00,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059
2226, 419,  0.38647, -1.19209E-07, -0.38647,  1.00, -0.70866,  0.00,  0.70079,  0.00,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196,  0.18431,  0.21176,  0.00784,  0.50196
2227, 437,  0.29785, -0.05927, -0.45459,  1.00, -0.55118,  0.11024,  0.82677,  0.00,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059
2228, 418,  0.37915, -0.07544, -0.38647,  1.00, -0.69291,  0.14173,  0.70079,  0.00,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451
2229, 418,  0.37915, -0.07544, -0.38647,  1.00, -0.69291,  0.14173,  0.70079,  0.00,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451
2230, 437,  0.29785, -0.05927, -0.45459,  1.00, -0.55118,  0.11024,  0.82677,  0.00,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059
2231, 438,  0.28052, -0.11621, -0.45459,  1.00, -0.51969,  0.2126,  0.82677,  0.00,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627
2232, 418,  0.37915, -0.07544, -0.38647,  1.00, -0.69291,  0.14173,  0.70079,  0.00,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451,  0.06667,  0.21176,  0.83137,  0.67451
2233, 438,  0.28052, -0.11621, -0.45459,  1.00, -0.51969,  0.2126,  0.82677,  0.00,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627
2234, 417,  0.35718, -0.14795, -0.38647,  1.00, -0.65354,  0.27559,  0.70079,  0.00,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902
2235, 417,  0.35718, -0.14795, -0.38647,  1.00, -0.65354,  0.27559,  0.70079,  0.00,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902
2236, 438,  0.28052, -0.11621, -0.45459,  1.00, -0.51969,  0.2126,  0.82677,  0.00,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627
2237, 439,  0.25244, -0.1687, -0.45459,  1.00, -0.46457,  0.30709,  0.82677,  0.00,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412
2238, 417,  0.35718, -0.14795, -0.38647,  1.00, -0.65354,  0.27559,  0.70079,  0.00,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902
2239, 439,  0.25244, -0.1687, -0.45459,  1.00, -0.46457,  0.30709,  0.82677,  0.00,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412
2240, 440,  0.32153, -0.21472, -0.38647,  1.00, -0.59055,  0.3937,  0.70079,  0.00,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804
2241, 416,  0.41992, -0.17395, -0.30371,  1.00, -0.77165,  0.32283,  0.55118,  0.00,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412
2242, 417,  0.35718, -0.14795, -0.38647,  1.00, -0.65354,  0.27559,  0.70079,  0.00,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902,  0.71765,  0.20784,  0.73725,  0.6902
2243, 440,  0.32153, -0.21472, -0.38647,  1.00, -0.59055,  0.3937,  0.70079,  0.00,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804
2244, 416,  0.41992, -0.17395, -0.30371,  1.00, -0.77165,  0.32283,  0.55118,  0.00,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412,  0.72157,  0.21176,  0.56863,  0.69412
2245, 440,  0.32153, -0.21472, -0.38647,  1.00, -0.59055,  0.3937,  0.70079,  0.00,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804
2246, 415,  0.37793, -0.25244, -0.30371,  1.00, -0.69291,  0.46457,  0.55118,  0.00,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588
2247, 415,  0.37793, -0.25244, -0.30371,  1.00, -0.69291,  0.46457,  0.55118,  0.00,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588
2248, 440,  0.32153, -0.21472, -0.38647,  1.00, -0.59055,  0.3937,  0.70079,  0.00,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804,  0.1451,  0.20784,  0.87451,  0.69804
2249, 441,  0.27344, -0.27344, -0.38647,  1.00, -0.50394,  0.50394,  0.70079,  0.00,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588
2250, 415,  0.37793, -0.25244, -0.30371,  1.00, -0.69291,  0.46457,  0.55118,  0.00,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588,  0.04706,  0.21176,  0.03922,  0.70588
2251, 441,  0.27344, -0.27344, -0.38647,  1.00, -0.50394,  0.50394,  0.70079,  0.00,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588
2252, 414,  0.32153, -0.32153, -0.30371,  1.00, -0.59055,  0.59055,  0.55118,  0.00,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098
2253, 414,  0.32153, -0.32153, -0.30371,  1.00, -0.59055,  0.59055,  0.55118,  0.00,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098
2254, 441,  0.27344, -0.27344, -0.38647,  1.00, -0.50394,  0.50394,  0.70079,  0.00,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588,  0.37647,  0.20392,  0.37647,  0.70588
2255, 442,  0.21472, -0.32153, -0.38647,  1.00, -0.3937,  0.59055,  0.70079,  0.00,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098
2256, 414,  0.32153, -0.32153, -0.30371,  1.00, -0.59055,  0.59055,  0.55118,  0.00,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098,  0.1451,  0.20784,  0.1451,  0.7098
2257, 442,  0.21472, -0.32153, -0.38647,  1.00, -0.3937,  0.59055,  0.70079,  0.00,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098
2258, 413,  0.25244, -0.37793, -0.30371,  1.00, -0.46457,  0.69291,  0.55118,  0.00,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373
2259, 413,  0.25244, -0.37793, -0.30371,  1.00, -0.46457,  0.69291,  0.55118,  0.00,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373
2260, 442,  0.21472, -0.32153, -0.38647,  1.00, -0.3937,  0.59055,  0.70079,  0.00,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098,  0.87451,  0.19608,  0.1451,  0.7098
2261, 443,  0.14795, -0.35718, -0.38647,  1.00, -0.27559,  0.65354,  0.70079,  0.00,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098
2262, 413,  0.25244, -0.37793, -0.30371,  1.00, -0.46457,  0.69291,  0.55118,  0.00,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373,  0.03922,  0.20392,  0.04706,  0.71373
2263, 443,  0.14795, -0.35718, -0.38647,  1.00, -0.27559,  0.65354,  0.70079,  0.00,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098
2264, 412,  0.17395, -0.41992, -0.30371,  1.00, -0.32283,  0.77165,  0.55118,  0.00,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373
2265, 412,  0.17395, -0.41992, -0.30371,  1.00, -0.32283,  0.77165,  0.55118,  0.00,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373
2266, 443,  0.14795, -0.35718, -0.38647,  1.00, -0.27559,  0.65354,  0.70079,  0.00,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098,  0.73725,  0.18824,  0.71765,  0.7098
2267, 444,  0.07544, -0.37915, -0.38647,  1.00, -0.14173,  0.69291,  0.70079,  0.00,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373
2268, 412,  0.17395, -0.41992, -0.30371,  1.00, -0.32283,  0.77165,  0.55118,  0.00,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373,  0.56863,  0.19216,  0.72157,  0.71373
2269, 444,  0.07544, -0.37915, -0.38647,  1.00, -0.14173,  0.69291,  0.70079,  0.00,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373
2270, 411,  0.08868, -0.4458, -0.30371,  1.00, -0.16535,  0.8189,  0.55118,  0.00,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765
2271, 411,  0.08868, -0.4458, -0.30371,  1.00, -0.16535,  0.8189,  0.55118,  0.00,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765
2272, 444,  0.07544, -0.37915, -0.38647,  1.00, -0.14173,  0.69291,  0.70079,  0.00,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373,  0.83137,  0.17255,  0.06667,  0.71373
2273, 445, -3.57628E-07, -0.38647, -0.38647,  1.00,  0.00,  0.70866,  0.70079,  0.00,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373
2274, 411,  0.08868, -0.4458, -0.30371,  1.00, -0.16535,  0.8189,  0.55118,  0.00,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765,  0.67843,  0.17647,  0.13333,  0.71765
2275, 445, -3.57628E-07, -0.38647, -0.38647,  1.00,  0.00,  0.70866,  0.70079,  0.00,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373
2276, 410, -4.17233E-07, -0.45459, -0.30371,  1.00,  0.00,  0.83465,  0.55118,  0.00,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765
2277, 410, -4.17233E-07, -0.45459, -0.30371,  1.00,  0.00,  0.83465,  0.55118,  0.00,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765
2278, 445, -3.57628E-07, -0.38647, -0.38647,  1.00,  0.00,  0.70866,  0.70079,  0.00,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373,  0.02353,  0.50196,  0.18431,  0.71373
2279, 446, -0.07544, -0.37915, -0.38647,  1.00,  0.14173,  0.69291,  0.70079,  0.00,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373
2280, 410, -4.17233E-07, -0.45459, -0.30371,  1.00,  0.00,  0.83465,  0.55118,  0.00,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765,  0.02745,  0.50196,  0.27451,  0.71765
2281, 446, -0.07544, -0.37915, -0.38647,  1.00,  0.14173,  0.69291,  0.70079,  0.00,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373
2282, 409, -0.08868, -0.4458, -0.30371,  1.00,  0.16535,  0.8189,  0.55118,  0.00,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765
2283, 409, -0.08868, -0.4458, -0.30371,  1.00,  0.16535,  0.8189,  0.55118,  0.00,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765,  0.67843,  0.67843,  0.13333,  0.71765
2284, 446, -0.07544, -0.37915, -0.38647,  1.00,  0.14173,  0.69291,  0.70079,  0.00,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373,  0.83137,  0.67451,  0.06667,  0.71373
