VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
2463,477,0,0.20923,-0.50488,1,0,-0.38583,0.92126,0,1,1,1,1,0,0.125,0.50146,0.64209,0.50146,0.64209,0.99213,-0.08661,-0.0315,1
2464,478,0.02081,0.10461,-0.53613,1,-0.03937,-0.19685,0.97638,0,1,1,1,1,0.03125,0.0625,0.4873,0.5708,0.4873,0.5708,0.98425,-0.19685,0,1
2465,476,0.0408,0.2052,-0.50488,1,-0.07874,-0.37795,0.92126,0,1,1,1,1,0.03125,0.125,0.47363,0.63916,0.47363,0.63916,0.98425,-0.19685,0,1
2466,477,0,0.20923,-0.50488,1,0,-0.38583,0.92126,0,1,1,1,1,0,0.125,0.50146,0.64209,0.50146,0.64209,0.99213,-0.08661,-0.0315,1
2467,479,0,0.10663,-0.53613,1,0,-0.20472,0.97638,0,1,1,1,1,0,0.0625,0.50146,0.57227,0.50146,0.57227,0.99213,-0.09449,-0.01575,1
2468,478,0.02081,0.10461,-0.53613,1,-0.03937,-0.19685,0.97638,0,1,1,1,1,0.03125,0.0625,0.4873,0.5708,0.4873,0.5708,0.98425,-0.19685,0,1
2469,476,0.0408,0.2052,-0.50488,1,-0.07874,-0.37795,0.92126,0,1,1,1,1,0.03125,0.125,0.47363,0.63916,0.47363,0.63916,0.98425,-0.19685,0,1
2470,478,0.02081,0.10461,-0.53613,1,-0.03937,-0.19685,0.97638,0,1,1,1,1,0.03125,0.0625,0.4873,0.5708,0.4873,0.5708,0.98425,-0.19685,0,1
2471,480,0.0408,0.09851,-0.53613,1,-0.07874,-0.18898,0.97638,0,1,1,1,1,0.0625,0.0625,0.47363,0.56689,0.47363,0.56689,0.92126,-0.38583,0,1
2472,476,0.0408,0.2052,-0.50488,1,-0.07874,-0.37795,0.92126,0,1,1,1,1,0.03125,0.125,0.47363,0.63916,0.47363,0.63916,0.98425,-0.19685,0,1
2473,480,0.0408,0.09851,-0.53613,1,-0.07874,-0.18898,0.97638,0,1,1,1,1,0.0625,0.0625,0.47363,0.56689,0.47363,0.56689,0.92126,-0.38583,0,1
2474,475,0.08008,0.19324,-0.50488,1,-0.14961,-0.3622,0.92126,0,1,1,1,1,0.0625,0.125,0.44702,0.63135,0.44702,0.63135,0.92126,-0.38583,0,1
2475,475,0.08008,0.19324,-0.50488,1,-0.14961,-0.3622,0.92126,0,1,1,1,1,0.0625,0.125,0.44702,0.63135,0.44702,0.63135,0.92126,-0.38583,0,1
2476,480,0.0408,0.09851,-0.53613,1,-0.07874,-0.18898,0.97638,0,1,1,1,1,0.0625,0.0625,0.47363,0.56689,0.47363,0.56689,0.92126,-0.38583,0,1
2477,481,0.05927,0.08868,-0.53613,1,-0.11024,-0.16535,0.97638,0,1,1,1,1,0.09375,0.0625,0.46118,0.56006,0.46118,0.56006,0.83465,-0.55906,0,1
2478,475,0.08008,0.19324,-0.50488,1,-0.14961,-0.3622,0.92126,0,1,1,1,1,0.0625,0.125,0.44702,0.63135,0.44702,0.63135,0.92126,-0.38583,0,1
2479,481,0.05927,0.08868,-0.53613,1,-0.11024,-0.16535,0.97638,0,1,1,1,1,0.09375,0.0625,0.46118,0.56006,0.46118,0.56006,0.83465,-0.55906,0,1
2480,474,0.11621,0.17395,-0.50488,1,-0.2126,-0.32283,0.92126,0,1,1,1,1,0.09375,0.125,0.42261,0.61816,0.42261,0.61816,0.83465,-0.55906,0,1
2481,474,0.11621,0.17395,-0.50488,1,-0.2126,-0.32283,0.92126,0,1,1,1,1,0.09375,0.125,0.42261,0.61816,0.42261,0.61816,0.83465,-0.55906,0,1
2482,481,0.05927,0.08868,-0.53613,1,-0.11024,-0.16535,0.97638,0,1,1,1,1,0.09375,0.0625,0.46118,0.56006,0.46118,0.56006,0.83465,-0.55906,0,1
2483,482,0.07544,0.07544,-0.53613,1,-0.14173,-0.14173,0.97638,0,1,1,1,1,0.125,0.0625,0.4502,0.55127,0.4502,0.55127,0.70866,-0.70866,0,1
2484,474,0.11621,0.17395,-0.50488,1,-0.2126,-0.32283,0.92126,0,1,1,1,1,0.09375,0.125,0.42261,0.61816,0.42261,0.61816,0.83465,-0.55906,0,1
2485,482,0.07544,0.07544,-0.53613,1,-0.14173,-0.14173,0.97638,0,1,1,1,1,0.125,0.0625,0.4502,0.55127,0.4502,0.55127,0.70866,-0.70866,0,1
2486,473,0.14795,0.14795,-0.50488,1,-0.27559,-0.27559,0.92126,0,1,1,1,1,0.125,0.125,0.40112,0.60059,0.40112,0.60059,0.70866,-0.70866,0,1
2487,473,0.14795,0.14795,-0.50488,1,-0.27559,-0.27559,0.92126,0,1,1,1,1,0.125,0.125,0.40112,0.60059,0.40112,0.60059,0.70866,-0.70866,0,1
2488,482,0.07544,0.07544,-0.53613,1,-0.14173,-0.14173,0.97638,0,1,1,1,1,0.125,0.0625,0.4502,0.55127,0.4502,0.55127,0.70866,-0.70866,0,1
2489,483,0.08868,0.05927,-0.53613,1,-0.16535,-0.11024,0.97638,0,1,1,1,1,0.15625,0.0625,0.44116,0.54004,0.44116,0.54004,0.55906,-0.83465,0,1
2490,473,0.14795,0.14795,-0.50488,1,-0.27559,-0.27559,0.92126,0,1,1,1,1,0.125,0.125,0.40112,0.60059,0.40112,0.60059,0.70866,-0.70866,0,1
2491,483,0.08868,0.05927,-0.53613,1,-0.16535,-0.11024,0.97638,0,1,1,1,1,0.15625,0.0625,0.44116,0.54004,0.44116,0.54004,0.55906,-0.83465,0,1
2492,472,0.17395,0.11621,-0.50488,1,-0.32283,-0.2126,0.92126,0,1,1,1,1,0.15625,0.125,0.3833,0.57861,0.3833,0.57861,0.55906,-0.83465,0,1
2493,472,0.17395,0.11621,-0.50488,1,-0.32283,-0.2126,0.92126,0,1,1,1,1,0.15625,0.125,0.3833,0.57861,0.3833,0.57861,0.55906,-0.83465,0,1
2494,483,0.08868,0.05927,-0.53613,1,-0.16535,-0.11024,0.97638,0,1,1,1,1,0.15625,0.0625,0.44116,0.54004,0.44116,0.54004,0.55906,-0.83465,0,1
2495,484,0.09851,0.0408,-0.53613,1,-0.18898,-0.07874,0.97638,0,1,1,1,1,0.1875,0.0625,0.43457,0.52783,0.43457,0.52783,0.38583,-0.92126,0,1
2496,472,0.17395,0.11621,-0.50488,1,-0.32283,-0.2126,0.92126,0,1,1,1,1,0.15625,0.125,0.3833,0.57861,0.3833,0.57861,0.55906,-0.83465,0,1
2497,484,0.09851,0.0408,-0.53613,1,-0.18898,-0.07874,0.97638,0,1,1,1,1,0.1875,0.0625,0.43457,0.52783,0.43457,0.52783,0.38583,-0.92126,0,1
2498,471,0.19324,0.08008,-0.50488,1,-0.3622,-0.14961,0.92126,0,1,1,1,1,0.1875,0.125,0.37036,0.5542,0.37036,0.5542,0.38583,-0.92126,0,1
2499,471,0.19324,0.08008,-0.50488,1,-0.3622,-0.14961,0.92126,0,1,1,1,1,0.1875,0.125,0.37036,0.5542,0.37036,0.5542,0.38583,-0.92126,0,1
2500,484,0.09851,0.0408,-0.53613,1,-0.18898,-0.07874,0.97638,0,1,1,1,1,0.1875,0.0625,0.43457,0.52783,0.43457,0.52783,0.38583,-0.92126,0,1
2501,485,0.10461,0.02081,-0.53613,1,-0.19685,-0.03937,0.97638,0,1,1,1,1,0.21875,0.0625,0.43042,0.51416,0.43042,0.51416,0.19685,-0.98425,0,1
2502,471,0.19324,0.08008,-0.50488,1,-0.3622,-0.14961,0.92126,0,1,1,1,1,0.1875,0.125,0.37036,0.5542,0.37036,0.5542,0.38583,-0.92126,0,1
2503,485,0.10461,0.02081,-0.53613,1,-0.19685,-0.03937,0.97638,0,1,1,1,1,0.21875,0.0625,0.43042,0.51416,0.43042,0.51416,0.19685,-0.98425,0,1
2504,470,0.2052,0.0408,-0.50488,1,-0.37795,-0.07874,0.92126,0,1,1,1,1,0.21875,0.125,0.3623,0.52783,0.3623,0.52783,0.19685,-0.98425,0,1
2505,470,0.2052,0.0408,-0.50488,1,-0.37795,-0.07874,0.92126,0,1,1,1,1,0.21875,0.125,0.3623,0.52783,0.3623,0.52783,0.19685,-0.98425,0,1
2506,485,0.10461,0.02081,-0.53613,1,-0.19685,-0.03937,0.97638,0,1,1,1,1,0.21875,0.0625,0.43042,0.51416,0.43042,0.51416,0.19685,-0.98425,0,1
2507,486,0.10663,-5.96E-08,-0.53613,1,-0.20472,0,0.97638,0,1,1,1,1,0.25,0.0625,0.42896,0.5,0.42896,0.5,0,-1,0,1
2508,470,0.2052,0.0408,-0.50488,1,-0.37795,-0.07874,0.92126,0,1,1,1,1,0.21875,0.125,0.3623,0.52783,0.3623,0.52783,0.19685,-0.98425,0,1
2509,486,0.10663,-5.96E-08,-0.53613,1,-0.20472,0,0.97638,0,1,1,1,1,0.25,0.0625,0.42896,0.5,0.42896,0.5,0,-1,0,1
2510,469,0.20923,-5.96E-08,-0.50488,1,-0.38583,0,0.92126,0,1,1,1,1,0.25,0.125,0.35938,0.5,0.35938,0.5,0,-1,0,1
2511,469,0.20923,-5.96E-08,-0.50488,1,-0.38583,0,0.92126,0,1,1,1,1,0.25,0.125,0.35938,0.5,0.35938,0.5,0,-1,0,1
2512,486,0.10663,-5.96E-08,-0.53613,1,-0.20472,0,0.97638,0,1,1,1,1,0.25,0.0625,0.42896,0.5,0.42896,0.5,0,-1,0,1
2513,487,0.10461,-0.02081,-0.53613,1,-0.19685,0.03937,0.97638,0,1,1,1,1,0.28125,0.0625,0.43042,0.48584,0.43042,0.48584,-0.19685,-0.98425,0,1
2514,469,0.20923,-5.96E-08,-0.50488,1,-0.38583,0,0.92126,0,1,1,1,1,0.25,0.125,0.35938,0.5,0.35938,0.5,0,-1,0,1
2515,487,0.10461,-0.02081,-0.53613,1,-0.19685,0.03937,0.97638,0,1,1,1,1,0.28125,0.0625,0.43042,0.48584,0.43042,0.48584,-0.19685,-0.98425,0,1
2516,468,0.2052,-0.0408,-0.50488,1,-0.37795,0.07874,0.92126,0,1,1,1,1,0.28125,0.125,0.3623,0.47241,0.3623,0.47241,-0.19685,-0.98425,0,1
2517,468,0.2052,-0.0408,-0.50488,1,-0.37795,0.07874,0.92126,0,1,1,1,1,0.28125,0.125,0.3623,0.47241,0.3623,0.47241,-0.19685,-0.98425,0,1
2518,487,0.10461,-0.02081,-0.53613,1,-0.19685,0.03937,0.97638,0,1,1,1,1,0.28125,0.0625,0.43042,0.48584,0.43042,0.48584,-0.19685,-0.98425,0,1
2519,488,0.09851,-0.0408,-0.53613,1,-0.18898,0.07874,0.97638,0,1,1,1,1,0.3125,0.0625,0.43457,0.47241,0.43457,0.47241,-0.38583,-0.92126,0,1
2520,468,0.2052,-0.0408,-0.50488,1,-0.37795,0.07874,0.92126,0,1,1,1,1,0.28125,0.125,0.3623,0.47241,0.3623,0.47241,-0.19685,-0.98425,0,1
2521,488,0.09851,-0.0408,-0.53613,1,-0.18898,0.07874,0.97638,0,1,1,1,1,0.3125,0.0625,0.43457,0.47241,0.43457,0.47241,-0.38583,-0.92126,0,1
2522,467,0.19324,-0.08008,-0.50488,1,-0.3622,0.14961,0.92126,0,1,1,1,1,0.3125,0.125,0.37036,0.4458,0.37036,0.4458,-0.38583,-0.92126,0,1
2523,467,0.19324,-0.08008,-0.50488,1,-0.3622,0.14961,0.92126,0,1,1,1,1,0.3125,0.125,0.37036,0.4458,0.37036,0.4458,-0.38583,-0.92126,0,1
2524,488,0.09851,-0.0408,-0.53613,1,-0.18898,0.07874,0.97638,0,1,1,1,1,0.3125,0.0625,0.43457,0.47241,0.43457,0.47241,-0.38583,-0.92126,0,1
2525,489,0.08868,-0.05927,-0.53613,1,-0.16535,0.11024,0.97638,0,1,1,1,1,0.34375,0.0625,0.44116,0.45972,0.44116,0.45972,-0.55906,-0.83465,0,1
2526,467,0.19324,-0.08008,-0.50488,1,-0.3622,0.14961,0.92126,0,1,1,1,1,0.3125,0.125,0.37036,0.4458,0.37036,0.4458,-0.38583,-0.92126,0,1
2527,489,0.08868,-0.05927,-0.53613,1,-0.16535,0.11024,0.97638,0,1,1,1,1,0.34375,0.0625,0.44116,0.45972,0.44116,0.45972,-0.55906,-0.83465,0,1
2528,466,0.17395,-0.11621,-0.50488,1,-0.32283,0.2126,0.92126,0,1,1,1,1,0.34375,0.125,0.3833,0.42114,0.3833,0.42114,-0.55906,-0.83465,0,1
2529,466,0.17395,-0.11621,-0.50488,1,-0.32283,0.2126,0.92126,0,1,1,1,1,0.34375,0.125,0.3833,0.42114,0.3833,0.42114,-0.55906,-0.83465,0,1
2530,489,0.08868,-0.05927,-0.53613,1,-0.16535,0.11024,0.97638,0,1,1,1,1,0.34375,0.0625,0.44116,0.45972,0.44116,0.45972,-0.55906,-0.83465,0,1
2531,490,0.07544,-0.07544,-0.53613,1,-0.14173,0.14173,0.97638,0,1,1,1,1,0.375,0.0625,0.4502,0.44873,0.4502,0.44873,-0.70866,-0.70866,0,1
2532,466,0.17395,-0.11621,-0.50488,1,-0.32283,0.2126,0.92126,0,1,1,1,1,0.34375,0.125,0.3833,0.42114,0.3833,0.42114,-0.55906,-0.83465,0,1
2533,490,0.07544,-0.07544,-0.53613,1,-0.14173,0.14173,0.97638,0,1,1,1,1,0.375,0.0625,0.4502,0.44873,0.4502,0.44873,-0.70866,-0.70866,0,1
2534,465,0.14795,-0.14795,-0.50488,1,-0.27559,0.27559,0.92126,0,1,1,1,1,0.375,0.125,0.40112,0.39966,0.40112,0.39966,-0.70866,-0.70866,0,1
2535,465,0.14795,-0.14795,-0.50488,1,-0.27559,0.27559,0.92126,0,1,1,1,1,0.375,0.125,0.40112,0.39966,0.40112,0.39966,-0.70866,-0.70866,0,1
2536,490,0.07544,-0.07544,-0.53613,1,-0.14173,0.14173,0.97638,0,1,1,1,1,0.375,0.0625,0.4502,0.44873,0.4502,0.44873,-0.70866,-0.70866,0,1
2537,491,0.05927,-0.08868,-0.53613,1,-0.11024,0.16535,0.97638,0,1,1,1,1,0.40625,0.0625,0.46118,0.43994,0.46118,0.43994,-0.83465,-0.55906,0,1
2538,465,0.14795,-0.14795,-0.50488,1,-0.27559,0.27559,0.92126,0,1,1,1,1,0.375,0.125,0.40112,0.39966,0.40112,0.39966,-0.70866,-0.70866,0,1
2539,491,0.05927,-0.08868,-0.53613,1,-0.11024,0.16535,0.97638,0,1,1,1,1,0.40625,0.0625,0.46118,0.43994,0.46118,0.43994,-0.83465,-0.55906,0,1
2540,492,0.11621,-0.17395,-0.50488,1,-0.2126,0.32283,0.92126,0,1,1,1,1,0.40625,0.125,0.42261,0.38208,0.42261,0.38208,-0.83465,-0.55906,0,1
2541,464,0.21472,-0.21472,-0.45459,1,-0.3937,0.3937,0.82677,0,1,1,1,1,0.375,0.1875,0.35571,0.35425,0.35571,0.35425,-0.70866,-0.70866,0,1
2542,465,0.14795,-0.14795,-0.50488,1,-0.27559,0.27559,0.92126,0,1,1,1,1,0.375,0.125,0.40112,0.39966,0.40112,0.39966,-0.70866,-0.70866,0,1
2543,492,0.11621,-0.17395,-0.50488,1,-0.2126,0.32283,0.92126,0,1,1,1,1,0.40625,0.125,0.42261,0.38208,0.42261,0.38208,-0.83465,-0.55906,0,1
2544,464,0.21472,-0.21472,-0.45459,1,-0.3937,0.3937,0.82677,0,1,1,1,1,0.375,0.1875,0.35571,0.35425,0.35571,0.35425,-0.70866,-0.70866,0,1
2545,492,0.11621,-0.17395,-0.50488,1,-0.2126,0.32283,0.92126,0,1,1,1,1,0.40625,0.125,0.42261,0.38208,0.42261,0.38208,-0.83465,-0.55906,0,1
2546,463,0.1687,-0.25244,-0.45459,1,-0.30709,0.46457,0.82677,0,1,1,1,1,0.40625,0.1875,0.38696,0.32861,0.38696,0.32861,-0.83465,-0.55906,0,1
2547,463,0.1687,-0.25244,-0.45459,1,-0.30709,0.46457,0.82677,0,1,1,1,1,0.40625,0.1875,0.38696,0.32861,0.38696,0.32861,-0.83465,-0.55906,0,1
2548,492,0.11621,-0.17395,-0.50488,1,-0.2126,0.32283,0.92126,0,1,1,1,1,0.40625,0.125,0.42261,0.38208,0.42261,0.38208,-0.83465,-0.55906,0,1
2549,493,0.08008,-0.19324,-0.50488,1,-0.14961,0.3622,0.92126,0,1,1,1,1,0.4375,0.125,0.44702,0.3689,0.44702,0.3689,-0.92126,-0.38583,0,1
2550,463,0.1687,-0.25244,-0.45459,1,-0.30709,0.46457,0.82677,0,1,1,1,1,0.40625,0.1875,0.38696,0.32861,0.38696,0.32861,-0.83465,-0.55906,0,1
2551,493,0.08008,-0.19324,-0.50488,1,-0.14961,0.3622,0.92126,0,1,1,1,1,0.4375,0.125,0.44702,0.3689,0.44702,0.3689,-0.92126,-0.38583,0,1
2552,462,0.11621,-0.28052,-0.45459,1,-0.2126,0.51969,0.82677,0,1,1,1,1,0.4375,0.1875,0.42261,0.30957,0.42261,0.30957,-0.92126,-0.38583,0,1
2553,462,0.11621,-0.28052,-0.45459,1,-0.2126,0.51969,0.82677,0,1,1,1,1,0.4375,0.1875,0.42261,0.30957,0.42261,0.30957,-0.92126,-0.38583,0,1
2554,493,0.08008,-0.19324,-0.50488,1,-0.14961,0.3622,0.92126,0,1,1,1,1,0.4375,0.125,0.44702,0.3689,0.44702,0.3689,-0.92126,-0.38583,0,1
2555,461,0.0408,-0.2052,-0.50488,1,-0.07874,0.37795,0.92126,0,1,1,1,1,0.46875,0.125,0.47363,0.36084,0.47363,0.36084,-0.98425,-0.19685,0,1
2556,492,0.11621,-0.17395,-0.50488,1,-0.2126,0.32283,0.92126,0,1,1,1,1,0.40625,0.125,0.42261,0.38208,0.42261,0.38208,-0.83465,-0.55906,0,1
2557,491,0.05927,-0.08868,-0.53613,1,-0.11024,0.16535,0.97638,0,1,1,1,1,0.40625,0.0625,0.46118,0.43994,0.46118,0.43994,-0.83465,-0.55906,0,1
2558,494,0.0408,-0.09851,-0.53613,1,-0.07874,0.18898,0.97638,0,1,1,1,1,0.4375,0.0625,0.47363,0.43311,0.47363,0.43311,-0.92126,-0.38583,0,1
2559,492,0.11621,-0.17395,-0.50488,1,-0.2126,0.32283,0.92126,0,1,1,1,1,0.40625,0.125,0.42261,0.38208,0.42261,0.38208,-0.83465,-0.55906,0,1
2560,494,0.0408,-0.09851,-0.53613,1,-0.07874,0.18898,0.97638,0,1,1,1,1,0.4375,0.0625,0.47363,0.43311,0.47363,0.43311,-0.92126,-0.38583,0,1
2561,493,0.08008,-0.19324,-0.50488,1,-0.14961,0.3622,0.92126,0,1,1,1,1,0.4375,0.125,0.44702,0.3689,0.44702,0.3689,-0.92126,-0.38583,0,1
2562,493,0.08008,-0.19324,-0.50488,1,-0.14961,0.3622,0.92126,0,1,1,1,1,0.4375,0.125,0.44702,0.3689,0.44702,0.3689,-0.92126,-0.38583,0,1
2563,494,0.0408,-0.09851,-0.53613,1,-0.07874,0.18898,0.97638,0,1,1,1,1,0.4375,0.0625,0.47363,0.43311,0.47363,0.43311,-0.92126,-0.38583,0,1
2564,495,0.02081,-0.10461,-0.53613,1,-0.03937,0.19685,0.97638,0,1,1,1,1,0.46875,0.0625,0.4873,0.42896,0.4873,0.42896,-0.98425,-0.19685,0,1
2565,493,0.08008,-0.19324,-0.50488,1,-0.14961,0.3622,0.92126,0,1,1,1,1,0.4375,0.125,0.44702,0.3689,0.44702,0.3689,-0.92126,-0.38583,0,1
2566,495,0.02081,-0.10461,-0.53613,1,-0.03937,0.19685,0.97638,0,1,1,1,1,0.46875,0.0625,0.4873,0.42896,0.4873,0.42896,-0.98425,-0.19685,0,1
2567,461,0.0408,-0.2052,-0.50488,1,-0.07874,0.37795,0.92126,0,1,1,1,1,0.46875,0.125,0.47363,0.36084,0.47363,0.36084,-0.98425,-0.19685,0,1
2568,461,0.0408,-0.2052,-0.50488,1,-0.07874,0.37795,0.92126,0,1,1,1,1,0.46875,0.125,0.47363,0.36084,0.47363,0.36084,-0.98425,-0.19685,0,1
2569,495,0.02081,-0.10461,-0.53613,1,-0.03937,0.19685,0.97638,0,1,1,1,1,0.46875,0.0625,0.4873,0.42896,0.4873,0.42896,-0.98425,-0.19685,0,1
2570,496,-1.19E-07,-0.10663,-0.53613,1,0,0.20472,0.97638,0,1,1,1,1,0.5,0.0625,0.50146,0.42773,0.50146,0.42773,-1,0,0,1
2571,461,0.0408,-0.2052,-0.50488,1,-0.07874,0.37795,0.92126,0,1,1,1,1,0.46875,0.125,0.47363,0.36084,0.47363,0.36084,-0.98425,-0.19685,0,1
2572,496,-1.19E-07,-0.10663,-0.53613,1,0,0.20472,0.97638,0,1,1,1,1,0.5,0.0625,0.50146,0.42773,0.50146,0.42773,-1,0,0,1
2573,460,-1.79E-07,-0.20923,-0.50488,1,0,0.38583,0.92126,0,1,1,1,1,0.5,0.125,0.50146,0.35815,0.50146,0.35815,-1,0,0,1
2574,460,-1.79E-07,-0.20923,-0.50488,1,0,0.38583,0.92126,0,1,1,1,1,0.5,0.125,0.50146,0.35815,0.50146,0.35815,-1,0,0,1
2575,496,-1.19E-07,-0.10663,-0.53613,1,0,0.20472,0.97638,0,1,1,1,1,0.5,0.0625,0.50146,0.42773,0.50146,0.42773,-1,0,0,1
2576,497,-0.02081,-0.10461,-0.53613,1,0.03937,0.19685,0.97638,0,1,1,1,1,0.53125,0.0625,0.51563,0.42896,0.51563,0.42896,-0.98425,0.19685,0,1
2577,460,-1.79E-07,-0.20923,-0.50488,1,0,0.38583,0.92126,0,1,1,1,1,0.5,0.125,0.50146,0.35815,0.50146,0.35815,-1,0,0,1
2578,497,-0.02081,-0.10461,-0.53613,1,0.03937,0.19685,0.97638,0,1,1,1,1,0.53125,0.0625,0.51563,0.42896,0.51563,0.42896,-0.98425,0.19685,0,1
2579,498,-0.0408,-0.2052,-0.50488,1,0.07874,0.37795,0.92126,0,1,1,1,1,0.53125,0.125,0.5293,0.36084,0.5293,0.36084,-0.98425,0.19685,0,1
2580,451,-2.98E-07,-0.30371,-0.45459,1,0,0.55906,0.82677,0,1,1,1,1,0.5,0.1875,0.50146,0.29395,0.50146,0.29395,-1,0,0,1
2581,460,-1.79E-07,-0.20923,-0.50488,1,0,0.38583,0.92126,0,1,1,1,1,0.5,0.125,0.50146,0.35815,0.50146,0.35815,-1,0,0,1
2582,498,-0.0408,-0.2052,-0.50488,1,0.07874,0.37795,0.92126,0,1,1,1,1,0.53125,0.125,0.5293,0.36084,0.5293,0.36084,-0.98425,0.19685,0,1
2583,451,-2.98E-07,-0.30371,-0.45459,1,0,0.55906,0.82677,0,1,1,1,1,0.5,0.1875,0.50146,0.29395,0.50146,0.29395,-1,0,0,1
2584,498,-0.0408,-0.2052,-0.50488,1,0.07874,0.37795,0.92126,0,1,1,1,1,0.53125,0.125,0.5293,0.36084,0.5293,0.36084,-0.98425,0.19685,0,1
2585,453,-0.05927,-0.29785,-0.45459,1,0.11024,0.55118,0.82677,0,1,1,1,1,0.53125,0.1875,0.5415,0.29785,0.5415,0.29785,-0.98425,0.19685,0,1
2586,453,-0.05927,-0.29785,-0.45459,1,0.11024,0.55118,0.82677,0,1,1,1,1,0.53125,0.1875,0.5415,0.29785,0.5415,0.29785,-0.98425,0.19685,0,1
2587,498,-0.0408,-0.2052,-0.50488,1,0.07874,0.37795,0.92126,0,1,1,1,1,0.53125,0.125,0.5293,0.36084,0.5293,0.36084,-0.98425,0.19685,0,1
2588,499,-0.08008,-0.19324,-0.50488,1,0.14961,0.3622,0.92126,0,1,1,1,1,0.5625,0.125,0.55566,0.3689,0.55566,0.3689,-0.92126,0.38583,0,1
2589,453,-0.05927,-0.29785,-0.45459,1,0.11024,0.55118,0.82677,0,1,1,1,1,0.53125,0.1875,0.5415,0.29785,0.5415,0.29785,-0.98425,0.19685,0,1
2590,499,-0.08008,-0.19324,-0.50488,1,0.14961,0.3622,0.92126,0,1,1,1,1,0.5625,0.125,0.55566,0.3689,0.55566,0.3689,-0.92126,0.38583,0,1
2591,454,-0.11621,-0.28052,-0.45459,1,0.2126,0.51969,0.82677,0,1,1,1,1,0.5625,0.1875,0.58008,0.30957,0.58008,0.30957,-0.92126,0.38583,0,1
2592,454,-0.11621,-0.28052,-0.45459,1,0.2126,0.51969,0.82677,0,1,1,1,1,0.5625,0.1875,0.58008,0.30957,0.58008,0.30957,-0.92126,0.38583,0,1
2593,499,-0.08008,-0.19324,-0.50488,1,0.14961,0.3622,0.92126,0,1,1,1,1,0.5625,0.125,0.55566,0.3689,0.55566,0.3689,-0.92126,0.38583,0,1
2594,500,-0.11621,-0.17395,-0.50488,1,0.2126,0.32283,0.92126,0,1,1,1,1,0.59375,0.125,0.58008,0.38208,0.58008,0.38208,-0.83465,0.55906,0,1
2595,454,-0.11621,-0.28052,-0.45459,1,0.2126,0.51969,0.82677,0,1,1,1,1,0.5625,0.1875,0.58008,0.30957,0.58008,0.30957,-0.92126,0.38583,0,1
2596,500,-0.11621,-0.17395,-0.50488,1,0.2126,0.32283,0.92126,0,1,1,1,1,0.59375,0.125,0.58008,0.38208,0.58008,0.38208,-0.83465,0.55906,0,1
2597,455,-0.1687,-0.25244,-0.45459,1,0.30709,0.46457,0.82677,0,1,1,1,1,0.59375,0.1875,0.61572,0.32861,0.61572,0.32861,-0.83465,0.55906,0,1
2598,455,-0.1687,-0.25244,-0.45459,1,0.30709,0.46457,0.82677,0,1,1,1,1,0.59375,0.1875,0.61572,0.32861,0.61572,0.32861,-0.83465,0.55906,0,1
2599,500,-0.11621,-0.17395,-0.50488,1,0.2126,0.32283,0.92126,0,1,1,1,1,0.59375,0.125,0.58008,0.38208,0.58008,0.38208,-0.83465,0.55906,0,1
2600,501,-0.14795,-0.14795,-0.50488,1,0.27559,0.27559,0.92126,0,1,1,1,1,0.625,0.125,0.60156,0.39966,0.60156,0.39966,-0.70866,0.70866,0,1
2601,455,-0.1687,-0.25244,-0.45459,1,0.30709,0.46457,0.82677,0,1,1,1,1,0.59375,0.1875,0.61572,0.32861,0.61572,0.32861,-0.83465,0.55906,0,1
2602,501,-0.14795,-0.14795,-0.50488,1,0.27559,0.27559,0.92126,0,1,1,1,1,0.625,0.125,0.60156,0.39966,0.60156,0.39966,-0.70866,0.70866,0,1
2603,456,-0.21472,-0.21472,-0.45459,1,0.3937,0.3937,0.82677,0,1,1,1,1,0.625,0.1875,0.64697,0.35425,0.64697,0.35425,-0.70866,0.70866,0,1
2604,456,-0.21472,-0.21472,-0.45459,1,0.3937,0.3937,0.82677,0,1,1,1,1,0.625,0.1875,0.64697,0.35425,0.64697,0.35425,-0.70866,0.70866,0,1
2605,501,-0.14795,-0.14795,-0.50488,1,0.27559,0.27559,0.92126,0,1,1,1,1,0.625,0.125,0.60156,0.39966,0.60156,0.39966,-0.70866,0.70866,0,1
2606,502,-0.17395,-0.11621,-0.50488,1,0.32283,0.2126,0.92126,0,1,1,1,1,0.65625,0.125,0.61963,0.42114,0.61963,0.42114,-0.55906,0.83465,0,1
2607,456,-0.21472,-0.21472,-0.45459,1,0.3937,0.3937,0.82677,0,1,1,1,1,0.625,0.1875,0.64697,0.35425,0.64697,0.35425,-0.70866,0.70866,0,1
2608,502,-0.17395,-0.11621,-0.50488,1,0.32283,0.2126,0.92126,0,1,1,1,1,0.65625,0.125,0.61963,0.42114,0.61963,0.42114,-0.55906,0.83465,0,1
2609,457,-0.25244,-0.1687,-0.45459,1,0.46457,0.30709,0.82677,0,1,1,1,1,0.65625,0.1875,0.67285,0.3855,0.67285,0.3855,-0.55906,0.83465,0,1
